vehicle_id,battery_percentage,longitude,latitude
266499,9.8705,72.84022256017397,21.204635031812725
198381,9.9495,72.8034270421224,21.145603479886844
215601,9.7585,72.8139127618555,21.197622673368596
51424,9.889000000000001,72.87356556009792,21.22012653984462
109853,9.998999999999999,72.82998831595071,21.193663169176663
172176,9.949,72.85149223390212,21.1998107386882
87956,9.9305,72.75603773903559,21.14246862755135
88196,9.936499999999999,72.75619860763467,21.142563583138347
39755,9.9725,72.87321549738546,21.204757969777077
167115,9.7335,72.84408590229076,21.179039867436288
165980,9.975000000000001,72.8505060581664,21.184726773279618
282623,9.963,72.79220097784227,21.2447101105044
312239,9.92,72.84991215566752,21.16549861662722
39012,9.9495,72.87288819308331,21.20686458103756
12822,9.948500000000001,72.81386483305693,21.176064432880743
34581,9.9565,72.78552680590626,21.167730359327734
78420,9.7165,72.75148953609127,21.138589273408947
109580,9.9195,72.82858023151631,21.191031700132992
252319,9.9985,72.80096781935359,21.202904638907246
87152,9.973,72.75292525702623,21.136814462316693
166601,9.92,72.85423223473128,21.18288124625832
246983,9.765,72.8324321968359,21.15425340999312
280306,9.994,72.83609548886012,21.201238455206965
39452,9.969999999999999,72.87254684040104,21.202340915617107
219719,9.815999999999999,72.82467099273447,21.20786526714796
167335,9.820500000000001,72.84501653077182,21.178157739828738
83657,9.8715,72.75754500738064,21.143715026575393
61512,9.934,72.83110470128379,21.259911626054986
200997,9.881,72.82199571319603,21.197354922536654
203776,9.618500000000001,72.82078896038455,21.197061629988156
211439,9.9605,72.81122199749248,21.156914122571663
35797,9.897,72.84120724899634,21.210154613113836
36397,9.9795,72.81944296148973,21.2120632254793
40468,9.699,72.75459885917857,21.136026420144525
210621,9.8835,72.81858253555022,21.17653192895922
81932,9.991999999999999,72.75267379836028,21.139545680741648
181911,9.951500000000001,72.7871169776543,21.156910933964046
144246,9.936,72.83202421556518,21.156339663842168
112153,9.8865,72.71782144301545,21.08504873250249
198997,9.795000000000002,72.81174176532267,21.169915881189
252776,9.82,72.79504947801344,21.209302194357775
168181,9.9285,72.84341024871296,21.179660491546475
212895,9.9655,72.80187691079043,21.165994516304167
150573,9.9965,72.76929123983011,21.1586812552779
250685,9.9125,72.8088564698497,21.154282752695586
178472,9.976500000000001,72.86621642101044,21.156015238410944
143323,9.137,72.8481488307433,21.194055218824385
173414,9.9315,72.84908987935144,21.203682502028872
253099,9.979000000000001,72.79812682234588,21.205990956851
204383,9.637,72.82066879139053,21.197045693843283
222144,9.8645,72.86528631576427,21.209984470666186
81787,9.899,72.75085555430512,21.138086997169644
158000,9.854500000000002,72.7985291399615,21.14590028440788
218165,9.9355,72.82328994316472,21.211030061958105
84098,9.9965,72.75255794998631,21.13944486998148
212691,9.985,72.7983939073033,21.163800155360875
236863,9.7965,72.84487955981571,21.178288454890744
122993,9.971499999999999,72.8240064067521,21.187278919501573
80901,9.928,72.75149818147801,21.13859573974025
14249,9.805,72.82047583243362,21.168617998586335
153596,9.956,72.76710525389069,21.157185188048228
251835,9.8815,72.79805122314828,21.206072555996634
80937,9.829500000000001,72.75143636374536,21.138553544126832
174394,9.5505,72.84976288953321,21.200406744680084
39700,9.9605,72.8730691872961,21.20615581304783
85848,9.987,72.75119669734585,21.138373843867427
144707,9.608,72.8267497920306,21.17160741090886
201511,9.9285,72.81777861760011,21.196967846618353
200682,9.890500000000001,72.81477217692576,21.197477107686854
204723,9.9495,72.82474799780537,21.198500759758538
78027,9.853000000000002,72.75406463728514,21.140755966906024
20384,9.9745,72.88800633385083,21.225555275474882
78762,9.9865,72.75291474146208,21.136822231743274
83947,9.9525,72.75124622310545,21.138425061951956
84904,9.8475,72.75243148675852,21.139334821987966
87151,9.972,72.75326640066638,21.13656240743177
45310,9.969,72.75129004792774,21.138167020094837
36258,9.9605,72.81759553084717,21.214930846406755
87588,9.857,72.75495565358938,21.14153129983117
81516,9.8665,72.75504914335167,21.141612650831316
155324,9.859,72.79868094843796,21.145130686895648
251539,9.9355,72.79891925999395,21.205138210915987
80453,9.801,72.75349473951576,21.14026005438346
253137,9.801,72.79828400800129,21.20581572465853
109947,9.735,72.82569859006634,21.188885473663998
14720,9.965,72.81415129961613,21.167122503450198
125259,9.961,72.8433043073796,21.20738700211329
199564,9.9135,72.81240548816888,21.175918678418995
234542,9.842,72.86973876039465,21.190447499582756
82804,9.737,72.75277483572617,21.138799022056535
224265,9.7355,72.82380944141934,21.181081569178517
29404,9.635,72.7860133775342,21.21054446923876
83014,9.979000000000001,72.75682324035458,21.143015692457286
109309,9.793500000000002,72.82998460067368,21.19482889383887
166540,9.855500000000001,72.85637219377688,21.176002246725115
157940,9.934,72.79879064052587,21.14578346974186
87887,9.959999999999999,72.76310766962587,21.147074426024602
148310,9.993,72.76387086223406,21.15411010523459
29233,9.9955,72.79875204137724,21.145994463675052
157681,9.8135,72.7989250946284,21.145048499263257
200644,9.8275,72.81052709239368,21.19824332490836
68685,9.8675,72.81817552610131,21.196901024161736
175664,9.847,72.86193003685999,21.214843923336364
212237,9.9655,72.79813622000475,21.16344409751795
79600,9.9795,72.75748396408882,21.143650377724793
122220,9.974,72.83843252739885,21.180380919995496
227983,9.9505,72.78777706972981,21.183593861856018
234243,9.907,72.86919355087015,21.194467929791887
107192,9.769,72.83878332761724,21.18052669179664
122254,9.6415,72.83854354806859,21.180429320334838
234673,9.894499999999999,72.86916682223936,21.1945270963671
312595,9.922,72.84644450493255,21.216641980909145
237606,9.9875,72.8488175243816,21.169674021247253
315656,9.976,72.85769184517086,21.165816510301124
213995,9.9705,72.81778383600575,21.19696696262205
119487,9.931999999999999,72.83918900749521,21.180688477800814
152687,9.887,72.7670680210739,21.15571165853548
109899,9.9695,72.8292132467366,21.191528857712854
123230,9.672,72.8297953604944,21.19249602117773
222609,9.987,72.86687943195989,21.214840377415587
214517,9.986,72.81801199533247,21.196928312331757
62098,9.8305,72.82139797023365,21.190833152740968
69064,9.89,72.81524425421284,21.197397146341178
220028,9.956,72.82404439997559,21.209837899615938
144670,9.968499999999999,72.83009340680817,21.16485510268749
181386,9.9825,72.82540312927657,21.14570666517344
60005,9.9985,72.82682284636186,21.18942876483404
61745,9.939499999999999,72.82468753148505,21.19094439905953
210616,9.802,72.80697427949352,21.17528923741412
175078,9.9615,72.85448340969833,21.211483186798276
210643,9.994499999999999,72.8070640870676,21.175299309218502
123695,9.997499999999999,72.840691909177,21.181291479896196
77083,9.987,72.815882905604,21.188967705844227
250312,9.921,72.80926086228601,21.156664898189714
181095,9.9385,72.76966447361531,21.158973724972395
182976,9.583499999999999,72.79895583311794,21.144880471211668
153111,9.917000000000002,72.7675566120125,21.15439402712766
66235,9.9185,72.8264516532255,21.189270907528744
62935,9.969999999999999,72.82467958424064,21.190943024360262
67772,9.975000000000001,72.81938407031828,21.19061256361007
157498,9.887500000000001,72.79792567070116,21.1506930977983
156421,9.867,72.79803412126081,21.149979018190216
181749,9.927,72.7783568399944,21.153589504775475
213659,9.9045,72.80699944662146,21.150479608321888
204574,9.58,72.82076597126559,21.19705858130562
236669,9.834999999999999,72.84506158138329,21.17811474674075
19951,9.682500000000001,72.82994346740676,21.16538286589203
67166,9.9535,72.82450828486127,21.18781684839833
245260,9.9255,72.8400998930159,21.170345337586387
77892,9.954500000000001,72.76228358396502,21.137525376550023
242828,9.724499999999999,72.81921723799373,21.176065135864228
21596,9.916500000000001,72.8175192855986,21.16370419814237
207255,9.889000000000001,72.83656182335739,21.232654023893073
29244,9.9785,72.79769532655529,21.152222702932754
143649,9.8585,72.84711281865422,21.19415237394786
20284,9.833499999999999,72.88108341539075,21.22236320640506
172882,9.870999999999999,72.85215738885137,21.199630993260584
146904,9.959999999999999,72.8584717550493,21.213004416392
29186,9.997499999999999,72.79761160794712,21.153057696970965
202915,9.786,72.82003259092373,21.196952513092285
146670,9.9885,72.85656680606021,21.212137804355816
183279,9.879999999999999,72.79830953273832,21.148403466556086
228270,9.732,72.81819197367906,21.17598822113796
201021,9.8455,72.82213678227713,21.197399928255116
201510,9.849,72.81649027269951,21.197186086498977
20002,9.889000000000001,72.83024759121328,21.16387490673809
172038,9.8665,72.849900511295,21.200366756066366
174478,9.995999999999999,72.81817138406528,21.16176801922646
167380,9.9435,72.84759103061572,21.174899961355173
182974,9.842,72.798044669114,21.149909566630733
149145,9.986,72.76257602539513,21.151084219488357
290068,9.826,72.8297225155246,21.19791256690004
173628,9.9425,72.85207962927139,21.19963879292725
218575,9.9825,72.82467476756969,21.20770480972773
206619,9.9385,72.83305513622258,21.23359465440141
66064,9.854000000000001,72.81877180933495,21.182172119166285
146632,9.872,72.85373053836946,21.211053779128527
202194,9.9705,72.8189867308482,21.196823946278226
200294,9.9425,72.81356302509919,21.19768190959211
12810,9.901,72.81402244623304,21.176079695125757
252654,9.826,72.80224490488226,21.201425124277353
181725,9.9315,72.78455082366158,21.155895281158447
243318,9.503,72.86123508827046,21.2458478219043
181799,9.824,72.7940496715807,21.159644462194013
16468,9.9465,72.81905921387617,21.166433666837754
142402,9.965,72.84362371722597,21.17946311277322
242887,9.968,72.8179831356477,21.162438175740206
65431,9.875,72.81937209181264,21.183939382137552
149169,9.8735,72.76215153357998,21.15038779389845
157866,9.9005,72.79856013312948,21.145743164467493
166152,9.9745,72.85389956064684,21.18354621346724
227190,9.926,72.81639959893381,21.172024724822812
146963,9.968499999999999,72.8559399724306,21.211830002863824
310208,9.9345,72.80310857090423,21.145325100652954
226939,9.945500000000001,72.81541974392968,21.17086080485598
250475,9.949,72.80687740045637,21.149392475554226
213298,9.954500000000001,72.79744045117495,21.17435114970242
13475,9.8285,72.79215877679484,21.17256749925123
215802,9.7705,72.82795427360547,21.198477086650623
213849,9.934,72.81854036194386,21.196857443364078
14428,9.911,72.81553847710364,21.170893114263766
213762,9.948500000000001,72.81515462511587,21.1974123279975
236859,9.8655,72.8484386400687,21.17142912441346
119347,9.9665,72.84770903460911,21.174405987918533
228684,9.9785,72.8170394343846,21.173477281668163
156275,9.662,72.79895086498924,21.144907628890056
216272,9.9245,72.82327720116685,21.19748380974984
236328,9.9015,72.84928670013574,21.167542993786718
17950,9.998999999999999,72.79379118282804,21.17421831142222
181946,9.934999999999999,72.78025511374398,21.154206089534405
18115,9.894,72.79652873112933,21.17675714374781
147860,9.886000000000001,72.85848175642074,21.213008764554846
249944,9.9425,72.79513593645218,21.174122746738202
175715,9.8275,72.85164945975957,21.210534574413803
299561,9.762,72.90237819499153,21.113615311929646
17707,9.685500000000001,72.79327803425741,21.173676341750028
201817,9.98,72.80862527437668,21.19858357116758
70353,9.9605,72.81049292202316,21.19824946189885
215836,9.934999999999999,72.82186573124241,21.19728289511585
218698,9.78,72.82266932654225,21.216338811540407
214614,9.976,72.81869579841393,21.196842584844134
146008,9.8895,72.85454401036056,21.211313628098438
218983,9.998999999999999,72.8246354647535,21.208613162654537
142026,9.7965,72.84156992292174,21.181361516227962
156067,9.9645,72.79855814352445,21.147054352742693
147680,9.9995,72.85573031488593,21.211727051476974
181507,9.892000000000001,72.77816873755722,21.153508869995747
215051,9.730500000000001,72.81727469958386,21.197053209351377
172893,9.659,72.85016979884485,21.200288511162224
175595,9.913,72.85840208804173,21.213130063516147
16376,9.951,72.81876302080612,21.166194484085036
183135,9.9695,72.79872679071971,21.146132490534907
183537,9.9185,72.79796518292147,21.150432935430022
63292,9.894,72.82548162622982,21.19108178365134
244186,9.995999999999999,72.86366239024723,21.25209265882914
228433,9.9725,72.81527445833558,21.16954696938557
183185,9.8475,72.79851564869273,21.14728662989125
180853,9.9275,72.76769903549321,21.157796049490393
215530,9.939,72.81136335137646,21.198060461826984
175986,9.9315,72.85957672317235,21.213680726537344
311293,9.951,72.80890837618445,21.146845115264178
147283,9.818,72.85688096994308,21.21229207063529
299616,9.954500000000001,72.90186057841088,21.109058241886764
70462,9.984,72.81567516554894,21.197324156513755
214877,9.6595,72.81329674233096,21.197727010374923
70600,9.921,72.81538352890817,21.197373555456085
219879,9.99,72.82280215224414,21.211736728544196
183689,9.902,72.79810545202244,21.149509344356627
173797,9.8585,72.85276587751447,21.199641621557962
156093,9.8355,72.79773339658043,21.151959080742518
60499,9.849,72.82399735581393,21.187424841772437
60759,9.927,72.82510923492576,21.18847526178497
183591,9.9635,72.79750478249713,21.15454745453433
168229,9.928,72.84657795984297,21.17671875599855
224446,9.958499999999999,72.81629415605444,21.171772066449158
65537,9.9445,72.82740881266815,21.189999048079887
177139,9.969999999999999,72.8318455394205,21.157216450613458
172888,9.959999999999999,72.85522004555756,21.19919349043199
65274,9.968,72.82725787059051,21.189845192460954
173744,9.963,72.85520955033401,21.199190809878083
195889,9.8475,72.83728319403495,21.151247069711463
175823,9.9095,72.85251624947419,21.21082146464031
226948,9.8805,72.81803059167807,21.17560134585888
224448,9.433,72.8181831725085,21.175964002626518
164493,9.9915,72.8578985775486,21.173121948897798
214071,9.9505,72.80975348017579,21.198382263628982
143545,9.9555,72.84724731634763,21.194137391897478
182078,9.998,72.77574928165647,21.152516257237775
58625,9.8305,72.81708181069757,21.189647217093324
165214,9.968499999999999,72.8521892516261,21.18421448940437
166459,9.994499999999999,72.85268953445996,21.184034629784566
224731,9.6705,72.81739218042303,21.176395465009783
142405,9.989,72.8451115279812,21.17806708122677
67063,9.908999999999999,72.82465426815152,21.187929991538663
224552,9.969,72.81386356261315,21.17606430985854
165065,9.849499999999999,72.85401206076065,21.18335031560584
228124,9.9615,72.81789030772956,21.175274609948225
224296,9.879,72.8249732838904,21.17842593926208
67921,9.8955,72.8243140121652,21.187666278513483
164196,9.876,72.8549067923731,21.18128607811136
228277,9.762,72.81703191423827,21.173461439633122
63553,9.9895,72.81337149621734,21.186974836390508
243148,9.9905,72.81807542775367,21.176469383127777
183447,9.976,72.79722961741632,21.15820848836155
224298,9.997,72.82652107845473,21.17390871000495
224301,9.841,72.82381454999309,21.18108230274737
226967,9.333,72.81625267504799,21.171672670954198
168279,9.954500000000001,72.84777851343236,21.17411514251571
60407,9.9315,72.82360685077305,21.187156348894543
62588,9.5255,72.81951693103817,21.19062168204984
166966,9.983,72.84822220667783,21.172377047479344
183299,9.653,72.798471609988,21.147526854485307
172384,9.9865,72.86535822274391,21.201993238185004
227263,9.959,72.81659613952809,21.17249187242843
66003,9.955,72.82233570518842,21.18636568614082
67064,9.875,72.82697954464011,21.189574863852357
183401,9.833499999999999,72.79795582538719,21.150494548841113
228511,9.793500000000002,72.81402994422265,21.166858666422804
62059,9.864,72.8209318697454,21.190904760415343
265283,9.9345,72.8141278724346,21.185290339216603
77552,9.823500000000001,72.82003348799539,21.19089574909093
66668,9.994,72.82499384442572,21.188234324889297
225916,9.892000000000001,72.80243520949023,21.181356781534223
62035,9.847,72.81961027210066,21.19062808813071
65077,9.998,72.81947301177189,21.184059253816592
65154,9.731000000000002,72.82315775716344,21.186850051547864
66533,9.986,72.82701307965266,21.189606130463204
226946,9.794,72.8157034893441,21.170938016870323
67585,9.9895,72.81684111015278,21.18958212182413
173003,9.971499999999999,72.86403552532308,21.201691739318132
60881,9.9205,72.82615483561918,21.189250548878473
68147,9.6775,72.82527166850127,21.189123537056
60616,9.9425,72.81932738302672,21.184093049894763
63257,9.7865,72.81957738246756,21.190625830891598
66031,9.9285,72.81876715614791,21.17644976520066
66135,9.955,72.82059401805017,21.184768235233644
63201,9.9325,72.82577768349039,21.191133064655318
62647,9.9915,72.8189222141167,21.1905570300646
62046,9.882,72.81731181724628,21.18975964117394
64278,9.844,72.82134059729668,21.19084117270293
77595,9.997499999999999,72.81742290038414,21.189813936937874
60833,9.8625,72.8196838659013,21.184704459548456
